x,y,path
0.2933657,0.44233668,./static/semImages/33436-03oldtes.jpg
0.21413423,0.3344631,./static/semImages/36456-adorshep.jpg
0.38941583,0.33948967,./static/semImages/30900-muses.jpg
0.43101558,0.31195974,./static/semImages/36596-conversi.jpg
0.21883246,0.11844765,./static/semImages/32517-lastjudg.jpg
0.2958092,0.10137943,./static/semImages/40425-4prede1.jpg
0.29482943,0.47433716,./static/semImages/32450-salome.jpg
0.57621366,0.8803937,./static/semImages/23474-danishco.jpg
0.47829905,0.3757096,./static/semImages/31261-silenus.jpg
0.19291617,0.1735778,./static/semImages/26005-02last4.jpg
0.0863688,0.7167983,./static/semImages/15643-port_bru.jpg
0.5969017,0.7846443,./static/semImages/28679-7liliy01.jpg
0.11273606,0.23479368,./static/semImages/20534-altar1.jpg
0.18021247,0.6657324,./static/semImages/32546-portrait.jpg
0.63785297,0.26022267,./static/semImages/21160-stillif7.jpg
0.41779667,0.8980796,./static/semImages/21141-view_squ.jpg
0.359923,0.8945904,./static/semImages/04601-medici6.jpg
0.3852527,0.54714996,./static/semImages/11529-sacrific.jpg
0.28400388,0.23763767,./static/semImages/29176-2pilate.jpg
0.6701564,0.81484705,./static/semImages/11412-paris1.jpg
0.50383127,0.036865417,./static/semImages/15451-0view2.jpg
0.31279725,0.18027228,./static/semImages/23113-10carme2.jpg
0.6329078,0.84456396,./static/semImages/37379-paris2.jpg
0.49239868,0.029919052,./static/semImages/41434-01galati.jpg
0.25437862,0.5119686,./static/semImages/20788-herodias.jpg
0.6561813,0.24432881,./static/semImages/11540-stillife.jpg
0.029620085,0.7090331,./static/semImages/03686-ludwig10.jpg
0.51076156,0.3996429,./static/semImages/10204-1paris1.jpg
0.42437166,0.8558181,./static/semImages/29816-summer.jpg
0.6315085,0.23969677,./static/semImages/10054-stillif2.jpg
0.5620946,0.90545183,./static/semImages/43499-moonlit.jpg
0.18496855,0.3330904,./static/semImages/04814-virsaint.jpg
0.1538876,0.8473617,./static/semImages/03518-selfport.jpg
0.6236408,0.30676135,./static/semImages/09297-vanitas3.jpg
0.45110765,0.84803104,./static/semImages/44152-landsc_s.jpg
0.37039858,0.16108118,./static/semImages/05629-adoratio.jpg
0.62619257,0.21451068,./static/semImages/41733-stillif2.jpg
0.021712974,0.60169774,./static/semImages/08800-grimston.jpg
0.1276326,0.32146138,./static/semImages/32800-33cardel.jpg
0.5321051,0.90427816,./static/semImages/35822-ferrygo1.jpg
0.6441466,0.20274572,./static/semImages/19420-festoon.jpg
0.044165645,0.76034886,./static/semImages/18387-1714grec.jpg
0.21050732,0.18820836,./static/semImages/19612-saints.jpg
0.58215976,0.27422586,./static/semImages/07729-stillif2.jpg
0.59886426,0.93209016,./static/semImages/30577-storm1.jpg
0.303826,0.11776257,./static/semImages/12263-verso10.jpg
0.15318911,0.66755575,./static/semImages/31025-le_maire.jpg
0.6090278,0.8142535,./static/semImages/08817-morning.jpg
0.36180556,0.3348887,./static/semImages/39677-02jerome.jpg
0.3743808,0.6093856,./static/semImages/06025-70elieze.jpg
0.66102046,0.25365248,./static/semImages/19403-roemer.jpg
0.50484437,0.5151858,./static/semImages/05265-2hell1.jpg
0.36410028,0.54420966,./static/semImages/03344-samson_d.jpg
0.1409287,0.28063664,./static/semImages/24891-triptych.jpg
0.49556318,0.66956604,./static/semImages/28872-09moriso.jpg
0.1633949,0.57646763,./static/semImages/30408-pallas_a.jpg
0.42615947,0.1883799,./static/semImages/08815-bibiana.jpg
0.3993262,0.30852124,./static/semImages/39456-2desert.jpg
0.56466484,0.80681217,./static/semImages/07020-treebank.jpg
0.32328418,0.31146902,./static/semImages/26088-25more.jpg
0.3049635,0.12089059,./static/semImages/16502-7penteco.jpg
0.1329941,0.15412807,./static/semImages/04537-sfrancis.jpg
0.20997445,0.41191253,./static/semImages/29279-211muril.jpg
0.5515576,0.95931333,./static/semImages/20985-calamiti.jpg
0.18513712,0.13345045,./static/semImages/41369-04tripty.jpg
0.31917295,0.40649354,./static/semImages/21706-bacchus.jpg
0.13781871,0.203071,./static/semImages/23225-humili.jpg
0.19154239,0.656206,./static/semImages/33535-46portra.jpg
0.21904962,0.7173139,./static/semImages/08031-faustina.jpg
0.23877837,0.41238695,./static/semImages/14143-05match.jpg
0.44220075,0.83301413,./static/semImages/44706-rape_eur.jpg
0.5111254,0.8854058,./static/semImages/44467-woodland.jpg
0.46147868,0.8173496,./static/semImages/30587-river_la.jpg
0.5456397,0.94672126,./static/semImages/36930-capture1.jpg
0.5283899,0.39119142,./static/semImages/03009-03adam_f.jpg
0.30713987,0.67807686,./static/semImages/12036-portcoup.jpg
0.3221061,0.20958275,./static/semImages/36394-4borgo7.jpg
0.60472083,0.27134383,./static/semImages/29719-boy_dog.jpg
0.37586808,0.5603021,./static/semImages/23540-2hunyadi.jpg
0.10983617,0.2191737,./static/semImages/32544-virginch.jpg
0.5553138,0.32743356,./static/semImages/26761-07_62mn.jpg
0.43903232,0.35392767,./static/semImages/09924-martyrdo.jpg
0.34486046,0.266558,./static/semImages/14354-baptism.jpg
0.3342228,0.6657409,./static/semImages/41546-zgranddu.jpg
0.29031608,0.35305005,./static/semImages/07649-roadcalv.jpg
0.26760665,0.7319511,./static/semImages/11006-401david.jpg
0.34732613,0.55703276,./static/semImages/20768-self_fam.jpg
0.6362649,0.27801517,./static/semImages/11390-kitchen.jpg
0.26690447,0.59077775,./static/semImages/04568-boysinge.jpg
0.29017958,0.35328686,./static/semImages/22381-carrying.jpg
0.5118657,0.12210063,./static/semImages/13727-rosso1.jpg
0.44707996,0.14404431,./static/semImages/00195-5verospi.jpg
0.4901319,0.82087857,./static/semImages/13967-idealand.jpg
0.32934046,0.69462496,./static/semImages/17767-418goya.jpg
0.5653549,0.9714102,./static/semImages/04104-harbour1.jpg
0.56088585,0.6612554,./static/semImages/11162-1870s_62.jpg
0.62518585,0.14783895,./static/semImages/43640-forestfl.jpg
0.47154918,0.98499554,./static/semImages/07179-canal223.jpg
0.43903276,0.40950155,./static/semImages/35495-27mythol.jpg
0.45256728,0.8577683,./static/semImages/05658-glandsca.jpg
0.4276671,0.60012776,./static/semImages/19367-2hayez.jpg
0.096133545,0.26001698,./static/semImages/41408-171madon.jpg
0.46306866,0.7229885,./static/semImages/17277-selfpo04.jpg
0.48114625,0.04445892,./static/semImages/37069-60parhel.jpg
0.4648004,0.1476562,./static/semImages/11964-allegr04.jpg
0.10773351,0.786944,./static/semImages/37415-port_man.jpg
0.35045138,0.19804208,./static/semImages/23945-miracl7.jpg
0.6852566,0.1640495,./static/semImages/14909-early11.jpg
0.15785104,0.26816857,./static/semImages/40891-031virgi.jpg
0.45949486,0.4049223,./static/semImages/35516-48mythol.jpg
0.2935117,0.5967767,./static/semImages/31298-old_man.jpg
0.26698545,0.84676224,./static/semImages/42263-0507vela.jpg
0.20034349,0.2126206,./static/semImages/24269-annunci.jpg
0.16348754,0.8123871,./static/semImages/13439-alfieri.jpg
0.630116,0.81644833,./static/semImages/31703-winter02.jpg
0.017962985,0.707743,./static/semImages/10329-10duke1.jpg
0.3292813,0.59749746,./static/semImages/23573-peelin.jpg
0.043991487,0.7308544,./static/semImages/36059-gentlema.jpg
0.2045528,0.08404104,./static/semImages/04203-stfranci.jpg
0.2213682,0.18568593,./static/semImages/43977-0sevens.jpg
0.031591497,0.69170743,./static/semImages/14082-port_man.jpg
0.19559795,0.7312803,./static/semImages/21546-portduch.jpg
0.39372304,0.32891226,./static/semImages/42830-04lattu2.jpg
0.41400257,0.17718272,./static/semImages/13578-4invita1.jpg
0.2297483,0.2288383,./static/semImages/30781-agostino.jpg
0.6253232,0.20282061,./static/semImages/35807-flowers1.jpg
0.28164896,0.06642778,./static/semImages/13300-03tript.jpg
0.47446162,0.5670999,./static/semImages/00132-dogstudy.jpg
0.5601466,0.8153248,./static/semImages/07430-winter_l.jpg
0.58651423,0.76477885,./static/semImages/26325-giverny.jpg
0.12594464,0.7672643,./static/semImages/25303-self_por.jpg
0.38534003,0.5470363,./static/semImages/14129-don_juan.jpg
0.30247325,0.7457357,./static/semImages/44116-artistmo.jpg
0.5030843,0.2773343,./static/semImages/39170-09valma.jpg
0.2315036,0.63265777,./static/semImages/35291-youngirl.jpg
0.1561602,0.26857623,./static/semImages/26144-37frag2.jpg
0.5136163,0.47363907,./static/semImages/05066-bathing.jpg
0.15104921,0.5893635,./static/semImages/32791-27gravid.jpg
0.6554318,0.12888192,./static/semImages/31017-flowers.jpg
0.20733768,0.49326727,./static/semImages/34182-1_andrew.jpg
0.36581606,0.35614264,./static/semImages/36813-organ1.jpg
0.17280596,0.15633409,./static/semImages/38466-virgin.jpg
0.63985,0.23766708,./static/semImages/20871-still_li.jpg
0.31226054,0.43267924,./static/semImages/05779-deposit.jpg
0.038186133,0.70054215,./static/semImages/38192-nobleman.jpg
0.28020042,0.43843478,./static/semImages/34123-scholasti.jpg
0.45783928,0.96325076,./static/semImages/23526-fantasti.jpg
0.09065435,0.32317266,./static/semImages/09085-holyfami.jpg
0.4631986,0.8648316,./static/semImages/13918-landscap.jpg
0.4430601,0.864487,./static/semImages/11479-tabley.jpg
0.45850024,0.6377851,./static/semImages/06849-dutchint.jpg
0.08450769,0.31616208,./static/semImages/24984-madonna4.jpg
0.27978644,0.84132355,./static/semImages/33567-096portr.jpg
0.31211522,0.34939048,./static/semImages/05117-lastsupp.jpg
0.34143743,0.20757651,./static/semImages/07832-2sermon.jpg
0.18371694,0.23814826,./static/semImages/41476-sacrati.jpg
0.54089206,0.723074,./static/semImages/28500-early09.jpg
0.25883278,0.6381832,./static/semImages/39878-allegory.jpg
0.18700856,0.17853177,./static/semImages/20479-annuncia.jpg
0.5525108,0.7131971,./static/semImages/23724-kensingt.jpg
0.49480674,0.9808675,./static/semImages/34358-giudecc.jpg
0.55738336,0.9613205,./static/semImages/18759-guard301.jpg
0.4421778,0.84004986,./static/semImages/44514-landsc_s.jpg
0.048473876,0.45941666,./static/semImages/23173-11monaco.jpg
0.33483815,0.32426032,./static/semImages/19842-09nolim.jpg
0.27706882,0.31695968,./static/semImages/14765-pieta.jpg
0.34042078,0.60749435,./static/semImages/23772-chess_pl.jpg
0.6298366,0.73416084,./static/semImages/17119-arles41.jpg
0.48891205,0.10631504,./static/semImages/32992-3david.jpg
0.36250708,0.8830695,./static/semImages/10596-children.jpg
0.35771787,0.7531575,./static/semImages/36714-paulvirg.jpg
0.13254933,0.32077408,./static/semImages/19486-flight_e.jpg
0.020443352,0.70567954,./static/semImages/41644-portrai1.jpg
0.54986626,0.96928144,./static/semImages/42698-harbour.jpg
0.5535361,0.2032432,./static/semImages/35946-3utrech1.jpg
0.4940886,0.6916083,./static/semImages/17060-paris10.jpg
0.12940979,0.61420923,./static/semImages/19828-3meyer2.jpg
0.15504046,0.21600094,./static/semImages/29582-altarpi1.jpg
0.333165,0.4611611,./static/semImages/07116-martyrdo.jpg
0.09954703,0.7588648,./static/semImages/21022-portgent.jpg
0.50965166,0.707523,./static/semImages/34049-2renoi29.jpg
0.3694017,0.9326433,./static/semImages/42353-joy_ice.jpg
0.40522358,0.08459698,./static/semImages/41495-2scene01.jpg
0.32797232,0.8489041,./static/semImages/39961-01early.jpg
0.15715675,0.81674933,./static/semImages/42493-spinet.jpg
0.45197287,0.4224573,./static/semImages/32256-08triump.jpg
0.06947837,0.57557297,./static/semImages/36798-carondel.jpg
0.47108668,0.4040961,./static/semImages/00205-venus0.jpg
0.15010042,0.39111942,./static/semImages/04675-allegory.jpg
0.57416195,0.33441406,./static/semImages/07496-20medusa.jpg
0.4689414,0.5750588,./static/semImages/17456-spaniel1.jpg
0.5589294,0.023611054,./static/semImages/39091-07rezzo5.jpg
0.38377026,0.6419333,./static/semImages/38560-barninte.jpg
0.07065619,0.7130669,./static/semImages/33560-089portr.jpg
0.44722813,0.17802739,./static/semImages/38855-bologna2.jpg
0.29915693,0.5084257,./static/semImages/43472-philosop.jpg
0.34224382,0.23016825,./static/semImages/36382-2journey.jpg
0.37742558,0.45045385,./static/semImages/39086-07agatha.jpg
0.2992755,0.5712034,./static/semImages/18169-banquet.jpg
0.08744016,0.74022263,./static/semImages/42283-0701velb.jpg
0.092678964,0.28280234,./static/semImages/03800-083madon.jpg
0.6155946,0.7665224,./static/semImages/17083-orchar04.jpg
0.16822115,0.34847692,./static/semImages/23315-19mysti.jpg
0.2903699,0.70966387,./static/semImages/21622-angerst3.jpg
0.6563449,0.8178075,./static/semImages/34002-1renoi04.jpg
0.055602312,0.7595585,./static/semImages/20996-william2.jpg
0.3934821,0.4063828,./static/semImages/07627-76stjohn.jpg
0.5161355,0.44278312,./static/semImages/06972-death_c.jpg
0.41124672,0.4693327,./static/semImages/07463-06concer.jpg
0.14434537,0.35459107,./static/semImages/29863-virgin.jpg
0.63622093,0.30762154,./static/semImages/03387-stillmus.jpg
0.27659675,0.18214625,./static/semImages/16106-mary09.jpg
0.4882771,0.119388014,./static/semImages/22732-4corona.jpg
0.52971864,0.62818646,./static/semImages/14964-tahiti10.jpg
0.44023347,0.120595805,./static/semImages/15621-annuncia.jpg
0.37869644,0.116448954,./static/semImages/41372-06arena2.jpg
0.5043839,0.117117874,./static/semImages/31472-1ceiling.jpg
0.44838652,0.13408197,./static/semImages/44715-gonfalon.jpg
0.4571005,0.69546944,./static/semImages/09472-corint07.jpg
0.37875754,0.09423366,./static/semImages/32874-5justin.jpg
0.23782782,0.19643468,./static/semImages/03637-triptych.jpg
0.19749975,0.2280679,./static/semImages/36556-birth.jpg
0.40737194,0.17514685,./static/semImages/13577-3card.jpg
0.37580222,0.13540398,./static/semImages/42182-capitol1.jpg
0.13492891,0.7801304,./static/semImages/04894-port_man.jpg
0.38465726,0.84667575,./static/semImages/04117-l_evenin.jpg
0.11088353,0.6963286,./static/semImages/13001-wharton.jpg
0.382851,0.12888476,./static/semImages/00409-2christ1.jpg
0.19465531,0.110941574,./static/semImages/26140-36ursu10.jpg
0.25519246,0.18653025,./static/semImages/00939-60bosco1.jpg
0.63257444,0.82040083,./static/semImages/21786-banksein.jpg
0.1622492,0.26585534,./static/semImages/20406-virgin_c.jpg
0.41001523,0.29414597,./static/semImages/26102-26vani13.jpg
0.60146296,0.86486423,./static/semImages/10566-golden.jpg
0.49097207,0.98514324,./static/semImages/07275-canal804.jpg
0.051377133,0.6858057,./static/semImages/32955-09julius.jpg
0.31824797,0.4089934,./static/semImages/36804-depositi.jpg
0.54548264,0.9734602,./static/semImages/08981-021medit.jpg
0.5591742,0.9883086,./static/semImages/06554-fishmark.jpg
0.62490404,0.26296228,./static/semImages/19462-stil_fru.jpg
0.58205223,0.2692327,./static/semImages/35884-gamestil.jpg
0.64802665,0.14056274,./static/semImages/10697-stillife.jpg
0.17837024,0.38952607,./static/semImages/32250-02cecili.jpg
0.18420716,0.1430339,./static/semImages/32552-triptich.jpg
0.59731907,0.8722145,./static/semImages/09901-courb405.jpg
0.18847455,0.2559719,./static/semImages/05824-1tripti2.jpg
0.20029679,0.21583101,./static/semImages/22131-annuncia.jpg
0.243849,0.2545013,./static/semImages/25135-holy_kin.jpg
0.48922697,0.90414363,./static/semImages/19236-extensiv.jpg
0.6524055,0.13975514,./static/semImages/19426-stillflr.jpg
0.26864967,0.42040786,./static/semImages/37623-al_reign.jpg
0.44174975,0.4001795,./static/semImages/30723-acisgala.jpg
0.1454012,0.13780373,./static/semImages/43400-formosa1.jpg
0.38584456,0.868325,./static/semImages/35339-marshlan.jpg
0.36959442,0.42328724,./static/semImages/22766-vision_j.jpg
0.18643159,0.26673687,./static/semImages/10186-4david.jpg
0.38315117,0.21064116,./static/semImages/31238-montefe6.jpg
0.2149466,0.38857615,./static/semImages/18368-1603grec.jpg
0.44924235,0.82434845,./static/semImages/18541-landscap.jpg
0.39715683,0.35859302,./static/semImages/39302-04ceilin.jpg
0.06532399,0.5902904,./static/semImages/25333-portrai4.jpg
0.49580482,0.14939387,./static/semImages/00728-4mira.jpg
0.4634557,0.9195435,./static/semImages/21142-view_str.jpg
0.63257766,0.21874937,./static/semImages/35767-fruistil.jpg
0.36802778,0.5373647,./static/semImages/23762-samsonde.jpg
0.2793432,0.22686866,./static/semImages/41115-16_7joy.jpg
0.26109007,0.14341985,./static/semImages/31304-childhoo.jpg
0.45995566,0.97280544,./static/semImages/07168-canal209.jpg
0.33616278,0.62483233,./static/semImages/38205-interiot.jpg
0.12247576,0.7448291,./static/semImages/33897-12noremb.jpg
0.3809617,0.31527096,./static/semImages/19785-dianacta.jpg
0.14502962,0.6473403,./static/semImages/30327-portlady.jpg
0.29367733,0.34005165,./static/semImages/37708-ptolemy.jpg
0.44906944,0.75434774,./static/semImages/06426-25babel2.jpg
0.32352048,0.5885173,./static/semImages/38248-the_cook.jpg
0.094097525,0.639081,./static/semImages/00339-portrait.jpg
0.041359603,0.43413234,./static/semImages/25156-redeemer.jpg
0.531972,0.034456167,./static/semImages/24034-0sposi3.jpg
0.523302,0.7308334,./static/semImages/36350-morning.jpg
0.18522878,0.2456241,./static/semImages/41740-3agapit3.jpg
0.5254337,0.712611,./static/semImages/40452-uhde5.jpg
0.10507562,0.34797463,./static/semImages/19592-virginch.jpg
0.34925798,0.45970067,./static/semImages/18880-saul_dav.jpg
0.42589858,0.17260757,./static/semImages/13681-vision.jpg
0.31657845,0.71516496,./static/semImages/14716-10hallet.jpg
0.6405339,0.12071665,./static/semImages/24348-stillif4.jpg
0.38480356,0.50628394,./static/semImages/19553-vulcanve.jpg
0.3130667,0.23931111,./static/semImages/26150-37nogr1.jpg
0.31679899,0.17314985,./static/semImages/41359-05sancta.jpg
0.6376633,0.26567146,./static/semImages/04163-stillif2.jpg
0.39413306,0.31280336,./static/semImages/25960-noahark5.jpg
0.52195245,0.013662356,./static/semImages/09790-01view.jpg
0.4655272,0.8249527,./static/semImages/28474-mountai.jpg
0.40170136,0.14858846,./static/semImages/32858-parnas.jpg
0.43722612,0.47995207,./static/semImages/30592-3drawing.jpg
0.42461854,0.124493,./static/semImages/26719-lu10rob.jpg
0.38436684,0.4975702,./static/semImages/39893-sacrifice.jpg
0.5063377,0.10408853,./static/semImages/07131-ascensio.jpg
0.54712564,0.9491938,./static/semImages/36935-siege1.jpg
0.15136446,0.1744835,./static/semImages/41694-07vincen.jpg
0.31195673,0.58706653,./static/semImages/12466-cardplay.jpg
0.3972553,0.3228844,./static/semImages/39363-24resur.jpg
0.25983968,0.63209355,./static/semImages/21820-guitar.jpg
0.37431043,0.60507333,./static/semImages/23591-spinning.jpg
0.19543248,0.14082669,./static/semImages/23068-8present.jpg
0.26231766,0.047272235,./static/semImages/25002-z_panel1.jpg
0.53486425,0.6777241,./static/semImages/11169-1870s_69.jpg
0.11547063,0.8116456,./static/semImages/20288-portrait.jpg
0.09483221,0.7706415,./static/semImages/19207-73noport.jpg
0.59033567,0.96886694,./static/semImages/09108-marine3.jpg
0.6425303,0.1501113,./static/semImages/42490-stillifx.jpg
0.5083151,0.8874588,./static/semImages/35856-tavern.jpg
0.50256044,0.81185293,./static/semImages/04123-peasants.jpg
0.3008504,0.68728834,./static/semImages/38639-family.jpg
0.23566982,0.41541082,./static/semImages/30383-virgin_c.jpg
0.45068964,0.46221432,./static/semImages/03725-vertumnu.jpg
0.14571384,0.36073485,./static/semImages/23908-madchild.jpg
0.18071045,0.6018071,./static/semImages/28845-justina.jpg
0.44699538,0.23024958,./static/semImages/26740-02_4sp2f.jpg
0.12641786,0.6349848,./static/semImages/09493-portlady.jpg
0.49261156,0.01660202,./static/semImages/23101-apse.jpg
0.21012828,0.5876595,./static/semImages/03949-catherin.jpg
0.5517678,0.9651286,./static/semImages/04981-moonlit.jpg
0.16923937,0.44435105,./static/semImages/33972-ecce_hom.jpg
0.23801851,0.67334944,./static/semImages/00002-j_couple.jpg
0.09108865,0.7515809,./static/semImages/21910-busch.jpg
0.3972377,0.35891494,./static/semImages/39301-03ceilin.jpg
0.5245213,0.25807682,./static/semImages/20948-contine1.jpg
0.38995114,0.56917536,./static/semImages/20259-singeri6.jpg
0.28282487,0.6659879,./static/semImages/10796-port_mad.jpg
0.19246861,0.73281336,./static/semImages/05684-pompado1.jpg
0.5465711,0.20478179,./static/semImages/35945-2stanne.jpg
0.3638323,0.94814265,./static/semImages/06647-adoratio.jpg
0.2923503,0.12290518,./static/semImages/14674-panel1.jpg
0.3636804,0.55361724,./static/semImages/11365-3delaroc.jpg
0.17748745,0.819259,./static/semImages/17445-selfport.jpg
0.5620764,0.9750607,./static/semImages/44178-coastal2.jpg
0.295589,0.100637265,./static/semImages/12229-pre_v_5.jpg
0.46588755,0.08644215,./static/semImages/00556-5vault2.jpg
0.16070512,0.82235837,./static/semImages/18471-gougenot.jpg
0.41460383,0.5561877,./static/semImages/11328-515delac.jpg
0.233964,0.39127293,./static/semImages/15854-virgin_c.jpg
0.5371004,0.80063766,./static/semImages/43717-wienerwa.jpg
0.15687782,0.8223472,./static/semImages/35142-pigalle.jpg
0.32215148,0.47353187,./static/semImages/08268-death_jo.jpg
0.26876825,0.2231672,./static/semImages/04395-montefel.jpg
0.36944672,0.3476538,./static/semImages/18851-arcadia.jpg
0.061219838,0.4791749,./static/semImages/42889-1door3.jpg
0.5115033,0.47683153,./static/semImages/10965-106david.jpg
0.1531668,0.8363112,./static/semImages/22910-piazzett.jpg
0.6076495,0.16413301,./static/semImages/20961-insects5.jpg
0.17510308,0.4391027,./static/semImages/23300-09trini.jpg
0.49912578,0.46125728,./static/semImages/39741-07danae.jpg
0.3894403,0.18518493,./static/semImages/05500-korah.jpg
0.63302475,0.8479021,./static/semImages/02946-evening.jpg
0.10107306,0.7781136,./static/semImages/19282-selfport.jpg
0.49545825,0.13355187,./static/semImages/06916-1weisse2.jpg
0.45123178,0.11561045,./static/semImages/26678-00_5bn2.jpg
0.18392254,0.2230876,./static/semImages/10738-councilm.jpg
0.016421352,0.61546445,./static/semImages/30622-luther.jpg
0.48898342,0.94696695,./static/semImages/34652-labievre.jpg
0.40750232,0.46367845,./static/semImages/03506-hercules.jpg
0.6324823,0.20061536,./static/semImages/04598-medici3.jpg
0.22314888,0.84456253,./static/semImages/34172-tarleton.jpg
0.08082124,0.23040912,./static/semImages/24832-virgin_1.jpg
0.044012133,0.5897263,./static/semImages/09799-port_man.jpg
0.5641003,0.046265397,./static/semImages/38981-02labia.jpg
0.24746759,0.25695083,./static/semImages/36552-altar1d.jpg
0.258997,0.056120235,./static/semImages/33328-crucifix.jpg
0.41761616,0.7624816,./static/semImages/15924-tempest.jpg
0.56017876,0.9779583,./static/semImages/30569-viewcoas.jpg
0.21613243,0.30356637,./static/semImages/41509-conversa.jpg
0.64477295,0.8552477,./static/semImages/28668-2venice2.jpg
0.2786151,0.46301967,./static/semImages/39423-2martmar.jpg
0.24285525,0.5032003,./static/semImages/39755-04udith.jpg
0.04797225,0.46779594,./static/semImages/36867-pentapt3.jpg
0.49294037,0.2629109,./static/semImages/39164-05valmar.jpg
0.30186605,0.47978032,./static/semImages/08276-tobias.jpg
0.46937904,0.4716063,./static/semImages/08481-susanna.jpg
0.49503005,0.14376587,./static/semImages/39105-10pisan1.jpg
0.35548857,0.39005393,./static/semImages/29887-sebastia.jpg
0.49239716,0.0976792,./static/semImages/32474-pala_te1.jpg
0.37099484,0.3929111,./static/semImages/38842-2scene2.jpg
0.33583298,0.8235815,./static/semImages/26375-cavalry2.jpg
0.40731633,0.43841332,./static/semImages/31771-sacrific.jpg
0.43558,0.3538143,./static/semImages/17742-309goya.jpg
0.18075284,0.15612832,./static/semImages/01131-madonna.jpg
0.4793606,0.4028361,./static/semImages/38373-landscap.jpg
0.40661344,0.8022959,./static/semImages/30506-lanruins.jpg
0.26619887,0.040728733,./static/semImages/07414-crucifix.jpg
0.27626172,0.2687379,./static/semImages/43140-jacob_jo.jpg
0.18721797,0.69224894,./static/semImages/19567-portlady.jpg
0.4510067,0.11564867,./static/semImages/26674-00_2bn1.jpg
0.51209456,0.47185466,./static/semImages/35343-reading.jpg
0.27871245,0.11054651,./static/semImages/16549-altar6.jpg
0.40748867,0.88929987,./static/semImages/29927-peasants.jpg
0.1195105,0.3493682,./static/semImages/17496-05virgin.jpg
0.47824594,0.4941472,./static/semImages/38380-inventio.jpg
0.062577695,0.765339,./static/semImages/12989-pepijn.jpg
0.608966,0.8724699,./static/semImages/07051-fisherma.jpg
0.41664642,0.5841858,./static/semImages/35549-10triump.jpg
0.08479875,0.69121045,./static/semImages/06204-cosimo1.jpg
0.21056819,0.23888394,./static/semImages/43402-formosa3.jpg
0.37293592,0.943229,./static/semImages/02840-winter_s.jpg
0.3379147,0.65169597,./static/semImages/22941-08ridott.jpg
0.40259567,0.25401783,./static/semImages/24112-scene1a.jpg
0.59760785,0.2459793,./static/semImages/20954-harbour.jpg
0.5964319,0.26853752,./static/semImages/43850-stilgame.jpg
0.18517725,0.48770875,./static/semImages/18288-1003grec.jpg
0.345931,0.63809204,./static/semImages/37936-dissolu.jpg
0.49181017,0.4526123,./static/semImages/35252-4angel.jpg
0.58587074,0.97298557,./static/semImages/09110-hawai.jpg
0.50413156,0.39530736,./static/semImages/10254-2golden1.jpg
0.6296548,0.2758734,./static/semImages/20864-nautiluz.jpg
0.46299645,0.9124788,./static/semImages/31855-moscow.jpg
0.49054846,0.86784863,./static/semImages/44199-mawddach.jpg
0.5747622,0.8787611,./static/semImages/23475-vejrhoj.jpg
0.29055732,0.11018484,./static/semImages/12179-cro_f_3.jpg
0.08893144,0.7846348,./static/semImages/30259-querini.jpg
0.47648373,0.8904001,./static/semImages/36998-rainbow.jpg
0.2012912,0.48903766,./static/semImages/30947-philoso1.jpg
0.38295332,0.21046475,./static/semImages/31240-montefe8.jpg
0.6918771,0.17637484,./static/semImages/14921-3ponta03.jpg
0.35838476,0.8696471,./static/semImages/44381-white_ho.jpg
0.44079813,0.17119752,./static/semImages/13560-2west2.jpg
0.22097488,0.37088606,./static/semImages/08477-madonna.jpg
0.17683776,0.30371833,./static/semImages/31267-adorati.jpg
0.22830488,0.48642978,./static/semImages/40856-tudor1.jpg
0.57719916,0.31647676,./static/semImages/20302-stillife.jpg
0.57257915,0.9748837,./static/semImages/44176-coastal.jpg
0.16886073,0.7650555,./static/semImages/43920-p_prince.jpg
0.3451928,0.6032862,./static/semImages/08678-06prayer.jpg
0.36489967,0.15748462,./static/semImages/31441-10ancon.jpg
0.3404973,0.7818432,./static/semImages/16992-nuenen07.jpg
0.353029,0.4264864,./static/semImages/41999-martyrdo.jpg
0.15218891,0.6739479,./static/semImages/43069-portlady.jpg
0.58577085,0.7826444,./static/semImages/06993-09bather.jpg
0.3055946,0.7628564,./static/semImages/17013-nuenen33.jpg
0.4068769,0.42174196,./static/semImages/11977-1repeta3.jpg
0.42556846,0.18807866,./static/semImages/15331-colonna5.jpg
0.4643038,0.77058417,./static/semImages/06432-05februa.jpg
0.6175248,0.74702686,./static/semImages/17208-olive10.jpg
0.37534842,0.46888065,./static/semImages/39079-02hyacin.jpg
0.29504132,0.52388954,./static/semImages/20052-12denial.jpg
0.57412624,0.80704826,./static/semImages/30032-10paal.jpg
0.10629541,0.6871477,./static/semImages/27054-portrait.jpg
0.43053582,0.98597825,./static/semImages/42494-kremlin.jpg
0.5158272,0.8182745,./static/semImages/19040-w_anitre.jpg
0.15305972,0.26485646,./static/semImages/08785-madonna.jpg
0.6316101,0.7575078,./static/semImages/17247-auvers07.jpg
0.6565919,0.20986556,./static/semImages/29733-stillif1.jpg
0.42224142,0.25920856,./static/semImages/44328-dance_de.jpg
0.07418412,0.7384964,./static/semImages/33576-105portr.jpg
0.12896854,0.5272615,./static/semImages/03028-01altar2.jpg
0.41323453,0.4191761,./static/semImages/13272-lycurgus.jpg
0.44450277,0.58396256,./static/semImages/15273-105geric.jpg
